Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2003,1,19,7,843,850,1011,1017,AA,681,N2DDAA,88,87,68,-6,-7,ORD,MSP,334,3,17,0,NA,0,NA,NA,NA,NA,NA
2003,5,16,5,1340,1335,1525,1519,NW,1036,N1798U,105,104,91,6,5,DTW,PWM,668,3,11,0,NA,0,NA,NA,NA,NA,NA
2003,2,25,2,1124,1100,1321,1249,XE,2424,N12921,117,109,89,32,24,EWR,DTW,487,8,20,0,NA,0,NA,NA,NA,NA,NA
2003,7,17,4,2040,2045,2236,2258,CO,1812,N17317,116,133,99,-22,-5,IAH,OMA,781,3,14,0,,0,0,0,0,0,0
2003,4,26,6,1755,1800,1847,1901,XE,2937,N13566,52,61,37,-14,-5,CRP,IAH,201,8,7,0,NA,0,NA,NA,NA,NA,NA
2003,11,27,4,716,719,731,735,HA,90,N482HA,15,16,7,-4,-3,LNY,MKK,27,4,4,0,,0,0,0,0,0,0
2003,3,10,1,1840,1840,1954,2002,DH,7065,N663BR,75,82,65,-7,0,BDL,IAD,326,5,3,0,NA,0,NA,NA,NA,NA,NA
2003,7,18,5,1916,1921,2215,2143,CO,500,N72830,179,142,136,32,-5,IAH,IND,845,7,36,0,,0,0,0,32,0,0
2003,11,9,7,1436,1447,1719,1723,AS,520,N972AS,163,156,151,-4,-11,SEA,SAN,1050,2,10,0,,0,0,0,0,0,0
2003,12,4,4,831,845,952,1011,OO,3898,N409SW,67,86,168,-19,0,FCA,SLC,532,6,6,0,,0,0,0,0,0,0
2003,9,2,2,915,915,1210,1215,WN,1324,N614,115,120,105,-5,0,BNA,PBI,758,3,7,0,,0,0,0,0,0,0
2003,5,23,5,1252,1240,1315,1310,WN,515,N615,83,90,70,5,12,JAX,BNA,484,5,8,0,NA,0,NA,NA,NA,NA,NA
2003,12,18,4,1348,1350,1505,1510,B6,310,N506JB,77,80,62,-5,-2,OAK,LGB,353,5,10,0,,0,0,0,0,0,0
2003,8,9,6,1000,945,1103,1055,WN,2466,N433,63,70,53,8,15,BWI,CMH,336,3,7,0,,0,0,0,0,0,0
2003,4,2,3,1140,1145,1215,1228,XE,2071,N14974,35,43,22,-13,-5,BPT,IAH,79,6,7,0,NA,0,NA,NA,NA,NA,NA
2003,7,5,6,1426,1430,1651,1707,AA,117,N308AA,325,337,306,-16,-4,JFK,LAX,2475,6,13,0,,0,0,0,0,0,0
2003,12,19,5,846,848,950,945,OO,6785,N962SW,62,57,130,5,0,SFO,RNO,192,4,29,0,,0,0,0,0,0,0
2003,4,6,7,655,655,807,813,OO,6976,N936SW,72,78,152,-6,0,LAX,SJC,308,7,12,0,NA,0,NA,NA,NA,NA,NA
2003,12,21,7,1946,1840,2058,1947,CO,1425,N14839,72,67,46,71,66,IAH,DFW,224,6,20,0,,0,66,0,5,0,0
2003,3,20,4,2041,2010,2201,2145,DL,756,N3761R,140,155,120,16,31,ATL,MSP,906,5,15,0,NA,0,NA,NA,NA,NA,NA
2003,9,14,7,932,935,1325,1329,UA,1088,N846UA,173,174,151,-4,-3,ORD,MIA,1197,7,15,0,,0,0,0,0,0,0
2003,4,2,3,1941,1945,2152,2203,DL,807,N639DL,311,318,287,-11,-4,TPA,LAX,2158,12,12,0,NA,0,NA,NA,NA,NA,NA
2003,8,14,4,1304,1258,1559,1603,CO,44,N14307,175,185,152,-4,6,MIA,EWR,1086,9,14,0,,0,0,0,0,0,0
2003,2,5,3,1958,2002,2107,2101,AA,1456,N412AA,69,59,39,6,-4,DFW,AUS,190,6,24,0,NA,0,NA,NA,NA,NA,NA
2003,9,25,4,1848,1850,2031,2045,HP,10,N158AW,223,235,190,-14,-2,ORD,PHX,1440,21,12,0,,0,0,0,0,0,0
2003,12,6,6,1305,1315,1343,1351,DL,1227,N372DA,38,36,25,-8,-10,FCA,MSO,97,4,9,0,,0,0,0,0,0,0
2003,5,7,3,1717,1706,1819,1822,AA,3074,N4WMAA,62,76,42,-3,11,STL,IND,229,8,12,0,NA,0,NA,NA,NA,NA,NA
2003,6,13,5,2025,1915,2235,2131,EV,4212,N643AS,70,76,62,64,70,PFN,ATL,247,5,3,0,,0,0,0,0,0,64
2003,1,10,5,1024,1025,1138,1139,DH,7847,N318UE,74,74,61,-1,-1,BGM,IAD,238,3,9,0,NA,0,NA,NA,NA,NA,NA
2003,4,30,3,645,610,828,745,TZ,124,N324TZ,103,95,70,43,35,MDW,MSP,349,7,26,0,NA,0,NA,NA,NA,NA,NA
2003,10,29,3,735,740,1029,1020,CO,1892,N13110,174,160,147,9,-5,EWR,MCO,938,5,22,0,,0,0,0,0,0,0
2003,9,30,2,1616,1605,1916,1913,AA,520,N423AA,120,128,89,3,11,ORD,PHL,678,4,27,0,,0,0,0,0,0,0
2003,2,26,3,955,920,1050,1015,WN,8,N71,55,55,43,35,35,DAL,LIT,296,3,9,0,NA,0,NA,NA,NA,NA,NA
2003,11,23,7,1622,1620,1922,1939,DL,2475,N6706Q,180,199,163,-17,2,BOS,FLL,1237,4,13,0,,0,0,0,0,0,0
2003,7,8,2,1103,1100,1657,1643,DL,1952,N3766,234,223,194,14,3,SLC,ATL,1589,23,17,0,,0,0,0,0,0,0
2003,2,24,1,1645,1555,2031,1934,NW,696,N331NB,166,159,120,57,50,DFW,DTW,987,7,39,0,NA,0,NA,NA,NA,NA,NA
2003,8,31,7,1357,1400,1451,1454,MQ,3079,N278MQ,54,54,32,-3,-3,LAX,SAN,109,1,21,0,,0,0,0,0,0,0
2003,11,21,5,758,800,949,1000,DH,7636,N693BR,51,60,34,-11,-2,ORD,IND,177,5,12,0,,0,0,0,0,0,0
2003,8,15,5,1804,1800,2017,2000,DL,347,N627DL,313,300,254,17,4,ATL,OAK,2130,7,52,0,,0,0,0,17,0,0
2003,10,25,6,739,740,1016,1030,B6,25,N503JB,157,170,143,-14,-1,JFK,FLL,1069,3,11,0,,0,0,0,0,0,0
2003,5,3,6,2111,2111,2211,2216,MQ,3269,N261MQ,60,65,50,-5,0,LAX,FAT,209,2,8,0,NA,0,NA,NA,NA,NA,NA
2003,4,1,2,1431,1430,1647,1640,DL,432,N107DL,136,130,111,7,1,ATL,LGA,761,12,13,0,NA,0,NA,NA,NA,NA,NA
2003,10,16,4,1630,1630,1733,1735,WN,2020,N614,63,65,41,-2,0,LAS,LAX,236,4,18,0,,0,0,0,0,0,0
2003,2,21,5,700,700,724,715,NW,1235,N9344,84,75,45,9,0,DTW,ORD,235,6,33,0,NA,0,NA,NA,NA,NA,NA
2003,6,2,1,1119,1123,1222,1231,AA,3026,N4WHTW,63,68,53,-9,-4,LIT,STL,296,2,8,0,,0,0,0,0,0,0
2003,10,16,4,1841,1833,1936,1929,AS,140,N969AS,55,56,41,7,8,FAI,ANC,261,7,7,0,,0,0,0,0,0,0
2003,12,8,1,620,620,815,815,DH,7293,N655BR,115,115,84,0,0,TUL,ORD,585,16,15,0,,0,0,0,0,0,0
2003,8,19,2,921,925,1022,1028,OO,6637,N565SW,57,63,147,-6,0,MFR,PDX,222,3,10,0,,0,0,0,0,0,0
2003,9,3,3,1602,1520,2146,2038,UA,1240,N552UA,224,198,203,68,42,DEN,IAD,1452,9,12,0,,0,0,0,26,0,42
2003,9,30,2,630,630,757,805,MQ,3189,N841MQ,87,95,64,-8,0,SJC,SNA,342,5,18,0,,0,0,0,0,0,0
2003,11,6,4,621,630,716,731,US,864,N340US,55,61,41,-15,-9,SAV,CLT,213,3,11,0,,0,0,0,0,0,0
2003,9,25,4,1749,1800,1836,1854,US,374,N504AU,47,54,38,-18,-11,ILM,CLT,185,3,6,0,,0,0,0,0,0,0
2003,12,5,5,1140,1140,1246,1240,OO,9548,N58733,66,60,157,6,0,IAH,TYR,163,3,5,0,,0,0,0,0,0,0
2003,9,11,4,637,645,728,746,DH,7893,N322UE,51,61,38,-18,-8,ABE,IAD,160,3,10,0,,0,0,0,0,0,0
2003,11,8,6,558,600,745,741,UA,1279,N586UA,107,101,73,4,-2,BOS,IAD,413,3,31,0,,0,0,0,0,0,0
2003,12,3,3,2150,2140,2235,2240,WN,756,N700,105,120,97,-5,10,PHX,SMF,647,3,5,0,,0,0,0,0,0,0
2003,11,15,6,1442,1450,1617,1555,NW,1463,N613NW,95,65,70,22,-8,GRB,MSP,252,8,17,0,,0,0,0,22,0,0
2003,5,25,7,1029,949,1143,1113,MQ,3605,N373MQ,74,84,60,30,40,DFW,SJT,228,5,9,0,NA,0,NA,NA,NA,NA,NA
2003,4,9,3,1819,1655,2055,1945,NW,746,N671MC,96,110,74,70,84,MSP,DTW,528,11,11,0,NA,0,NA,NA,NA,NA,NA
2003,2,27,4,1253,1240,1613,1553,AA,1678,N2AAAA,140,133,109,20,13,DFW,JAX,919,5,26,0,NA,0,NA,NA,NA,NA,NA
2003,11,5,3,2001,2005,2106,2109,UA,1257,N929UA,65,64,50,-3,-4,SFO,BUR,326,5,10,0,,0,0,0,0,0,0
2003,12,29,1,1738,1735,1958,1956,DL,337,N3764D,140,141,117,2,3,LGA,CVG,585,5,18,0,,0,0,0,0,0,0
2003,6,11,3,1644,1635,1838,1830,WN,1020,N511,114,115,102,8,9,OAK,PHX,646,4,8,0,,0,0,0,0,0,0
2003,5,27,2,1145,1157,1237,1249,MQ,4373,N653MQ,52,52,30,-12,-12,CMI,ORD,135,4,18,0,NA,0,NA,NA,NA,NA,NA
2003,5,30,5,1019,1022,1212,1216,AS,117,N982AS,113,114,93,-4,-3,OAK,SEA,671,8,12,0,NA,0,NA,NA,NA,NA,NA
2003,3,15,6,1150,1150,1243,1245,WN,136,N402,53,55,41,-2,0,BWI,ISP,220,3,9,0,NA,0,NA,NA,NA,NA,NA
2003,11,19,3,845,845,955,940,WN,2634,N406,70,55,53,15,0,RDU,BWI,255,2,15,0,,0,0,0,15,0,0
2003,5,5,1,953,958,1214,1218,AS,421,N612AS,141,140,127,-4,-5,SNA,PDX,859,3,11,0,NA,0,NA,NA,NA,NA,NA
2003,8,25,1,2220,2202,2229,2217,AA,1815,N579AA,129,135,115,12,18,DFW,PHX,868,4,10,0,,0,0,0,0,0,0
2003,6,30,1,851,900,1428,1426,TZ,354,N328TZ,217,206,191,2,-9,LAS,MDW,1521,9,17,0,,0,0,0,0,0,0
2003,1,27,1,1337,1340,1619,1617,NW,1744,N762NW,102,97,79,2,-3,BNA,DTW,457,8,15,0,NA,0,NA,NA,NA,NA,NA
2003,6,25,3,647,650,757,806,UA,596,N430UA,70,76,54,-9,-3,LAX,OAK,337,4,12,0,,0,0,0,0,0,0
2003,7,15,2,1444,1454,1711,1750,FL,219,N973AT,147,176,127,-39,-10,BOS,ATL,946,7,13,0,,0,0,0,0,0,0
2003,4,28,1,1523,1525,1749,1758,OO,3848,N433SW,84,93,175,-9,0,PHX,SLC,507,3,7,0,NA,0,NA,NA,NA,NA,NA
2003,12,31,3,940,940,1033,1040,WN,1478,N525,53,60,44,-7,0,SJC,BUR,296,1,8,0,,0,0,0,0,0,0
2003,6,20,5,1906,1912,2140,2157,AA,1603,N2CGAA,154,165,138,-17,-6,ORD,SAT,1041,3,13,0,,0,0,0,0,0,0
2003,4,22,2,647,650,1533,1520,UA,166,N813UA,346,330,322,13,-3,SFO,BOS,2704,6,18,0,NA,0,NA,NA,NA,NA,NA
2003,7,2,3,1035,1015,1155,1135,US,790,N371US,80,80,53,20,20,CLT,BWI,361,6,21,0,,0,0,0,0,0,20
2003,8,30,6,657,700,818,823,UA,669,N353UA,141,143,115,-5,-3,LGA,ORD,733,9,17,0,,0,0,0,0,0,0
2003,9,3,3,1119,1000,1302,1139,FL,64,N986AT,103,99,78,83,79,ATL,IAD,533,7,18,0,,0,0,0,4,0,79
2003,11,5,3,1900,1905,2244,2224,NW,360,N556NW,164,139,128,20,-5,MSP,BWI,936,9,27,0,,0,0,0,20,0,0
2003,10,21,2,706,710,911,912,NW,1102,N371NW,65,62,44,-1,-4,MKE,DTW,238,10,11,0,,0,0,0,0,0,0
2003,7,23,3,851,828,1029,1007,AA,1321,N2CPAA,158,159,140,22,23,DTW,DFW,987,5,13,0,,0,22,0,0,0,0
2003,11,3,1,1249,1240,1306,1307,EV,4649,N925EV,77,87,64,-1,9,ATL,MLU,448,2,11,0,,0,0,0,0,0,0
2003,8,30,6,700,700,926,933,UA,38,N590UA,146,153,122,-7,0,LAX,SEA,954,8,16,0,,0,0,0,0,0,0
2003,9,15,1,1720,1725,1955,2012,AA,285,N5DFAA,335,347,319,-17,-5,LAX,LIH,2615,5,11,0,,0,0,0,0,0,0
2003,11,1,6,1940,1940,2100,2035,OO,6951,N936SW,80,55,160,25,0,ORD,MLI,139,3,16,0,,0,25,0,0,0,0
2003,9,10,3,2112,2116,2121,2130,NW,1665,N956N,69,74,46,-9,-4,DTW,GRB,288,4,19,0,,0,0,0,0,0,0
2003,6,24,2,1051,1055,1411,1419,AA,570,N285AA,140,144,123,-8,-4,DFW,CMH,927,5,12,0,,0,0,0,0,0,0
2003,5,21,3,2143,2125,2354,2336,UA,925,N463UA,311,311,288,18,18,IAD,LAX,2288,4,19,0,NA,0,NA,NA,NA,NA,NA
2003,3,4,2,808,815,932,945,UA,930,N323UA,84,90,67,-13,-7,SAN,SFO,447,4,13,0,NA,0,NA,NA,NA,NA,NA
2003,4,10,4,1230,1230,1458,1520,WN,1030,N761,148,170,136,-22,0,MCO,MHT,1142,2,10,0,NA,0,NA,NA,NA,NA,NA
2003,1,27,1,805,805,1116,1120,WN,136,N797,131,135,125,-4,0,MSY,BWI,998,3,3,0,NA,0,NA,NA,NA,NA,NA
2003,3,25,2,1358,1400,1507,1520,CO,857,N17316,69,80,55,-13,-2,BOS,EWR,200,6,8,0,NA,0,NA,NA,NA,NA,NA
2003,10,11,6,1135,1135,1545,1550,WN,679,N623,130,135,115,-5,0,PHX,TUL,935,5,10,0,,0,0,0,0,0,0
2003,3,23,7,1330,1335,1408,1416,NW,1241,N766NC,38,41,16,-8,-5,FNT,DTW,56,13,9,0,NA,0,NA,NA,NA,NA,NA
2003,9,16,2,1136,1146,1230,1254,AA,1433,N2BFAA,114,128,101,-24,-10,PHL,ORD,678,3,10,0,,0,0,0,0,0,0
2003,1,17,5,2000,2000,2234,2240,OO,6721,N910SW,100,100,173,0,0,SFO,BOI,522,4,16,0,NA,0,NA,NA,NA,NA,NA
2003,8,6,3,1054,1114,1046,1107,MQ,4356,N832MQ,52,53,33,-21,-20,GRR,ORD,137,5,14,0,,0,0,0,0,0,0
2003,2,24,1,1300,1310,1517,1527,OO,3824,N435SW,77,77,161,0,0,RNO,SLC,422,5,10,0,NA,0,NA,NA,NA,NA,NA
2003,1,31,5,1821,1825,1941,1944,AA,3117,N4XUAA,80,79,41,-3,-4,STL,MCI,237,4,35,0,NA,0,NA,NA,NA,NA,NA
2003,3,28,5,635,645,730,745,DH,6276,N418FJ,55,60,43,-15,-10,SBN,CVG,203,4,8,0,NA,0,NA,NA,NA,NA,NA
2003,8,5,2,1935,1940,2034,2036,NW,883,N1334U,119,116,102,-2,-5,TPA,MEM,656,8,9,0,,0,0,0,0,0,0
2003,6,27,5,1814,1810,2051,2054,US,995,N429US,157,164,124,-3,4,PHL,TPA,920,6,27,0,,0,0,0,0,0,0
2003,9,4,4,2248,2255,551,607,US,630,N620AU,243,252,220,-16,-7,LAS,PIT,1910,7,16,0,,0,0,0,0,0,0
2003,8,13,3,1035,1035,1123,1140,OO,6812,N925SW,48,65,32,-17,0,GJT,DEN,212,6,10,0,,0,0,0,0,0,0
2003,2,22,6,1433,1257,1749,1605,AA,923,N5FPAA,196,188,158,104,96,LGA,MIA,1097,15,23,0,NA,0,NA,NA,NA,NA,NA
2003,4,26,6,611,615,701,711,US,214,N524AU,50,56,36,-10,-4,ILM,CLT,185,5,9,0,NA,0,NA,NA,NA,NA,NA
2003,12,5,5,1656,1440,1900,1642,DL,837,N925DL,124,122,101,138,136,ORF,ATL,516,8,15,0,,0,102,0,2,0,34
2003,9,14,7,1707,1715,1859,1903,UA,1555,N350UA,172,168,153,-4,-8,DEN,SEA,1024,5,14,0,,0,0,0,0,0,0
2003,2,4,2,557,600,732,736,UA,1769,N480UA,95,96,78,-4,-3,BOS,IAD,413,5,12,0,NA,0,NA,NA,NA,NA,NA
2003,7,23,3,1454,1455,1624,1638,CO,763,N14325,150,163,131,-14,-1,CMH,IAH,986,9,10,0,,0,0,0,0,0,0
2003,3,11,2,1441,1440,1627,1644,DL,1284,N3762Y,106,124,88,-17,1,CVG,LGA,585,8,10,0,NA,0,NA,NA,NA,NA,NA
2003,9,2,2,1027,1037,1208,1220,FL,205,N950AT,101,103,87,-12,-10,CAK,ATL,528,7,7,0,,0,0,0,0,0,0
2003,3,25,2,1842,1845,1925,1920,NW,1956,N8923E,103,95,78,5,-3,LAN,MSP,455,9,16,0,NA,0,NA,NA,NA,NA,NA
2003,6,5,4,1046,1050,1122,1131,DH,7946,N301UE,36,41,23,-9,-4,RIC,IAD,99,4,9,0,,0,0,0,0,0,0
2003,7,2,3,1110,1110,1210,1220,WN,469,N355,60,70,51,-10,0,STL,TUL,351,1,8,0,,0,0,0,0,0,0
2003,11,4,2,1955,1955,1956,2000,WN,586,N346,61,65,51,-4,0,PHX,SAN,304,2,8,0,,0,0,0,0,0,0
2003,8,21,4,810,816,913,926,AA,1883,N223AA,123,130,102,-13,-6,PHL,ORD,678,4,17,0,,0,0,0,0,0,0
2003,11,16,7,904,911,1123,1124,NW,257,N592NW,259,253,237,-1,-7,DTW,PHX,1671,5,17,0,,0,0,0,0,0,0
2003,1,31,5,2038,1905,2037,1901,EV,4777,N860AS,59,56,34,96,93,ATL,HSV,151,4,21,0,NA,0,NA,NA,NA,NA,NA
2003,3,17,1,1726,1700,1823,1811,UA,1209,N380UA,117,131,108,12,26,DEN,ONT,819,2,7,0,NA,0,NA,NA,NA,NA,NA
2003,3,13,4,1726,1655,1906,1833,DH,7922,N322UE,101,98,78,33,30,IAD,CMH,299,3,19,0,NA,0,NA,NA,NA,NA,NA
2003,6,23,1,923,913,1215,1159,HP,486,N823AW,112,106,70,16,10,PHX,DEN,602,13,29,0,,0,10,0,6,0,0
2003,2,12,3,1456,1450,1550,1550,WN,751,N524,54,60,38,0,6,LAS,BUR,223,2,14,0,NA,0,NA,NA,NA,NA,NA
2003,11,27,4,728,730,950,938,DL,504,N971DL,142,128,93,12,-2,ATL,LGA,761,27,22,0,,0,0,0,0,0,0
2003,11,26,3,1408,1412,1712,1726,AA,1424,N2BDAA,124,134,91,-14,-4,ORD,EWR,719,5,28,0,,0,0,0,0,0,0
2003,1,15,3,1006,1006,1124,1116,HP,421,N179AW,78,70,48,8,0,PHX,ELP,347,3,27,0,NA,0,NA,NA,NA,NA,NA
2003,11,11,2,1820,1820,1924,1930,WN,1874,N688,64,70,53,-6,0,BWI,PVD,328,3,8,0,,0,0,0,0,0,0
2003,1,17,5,754,756,935,937,AA,1123,N407AA,161,161,127,-2,-2,DFW,PHX,868,2,32,0,NA,0,NA,NA,NA,NA,NA
2003,3,11,2,917,850,1013,950,MQ,3217,N356MQ,56,60,36,23,27,LAX,PSP,110,4,16,0,NA,0,NA,NA,NA,NA,NA
2003,5,30,5,1105,1107,1226,1230,OO,3638,N186SW,79,83,163,-4,0,SLC,COD,298,5,12,0,NA,0,NA,NA,NA,NA,NA
2003,8,27,3,1919,1920,2207,2206,NW,860,N983US,168,166,132,1,-1,MSP,MSY,1040,4,32,0,,0,0,0,0,0,0
2003,9,15,1,653,700,931,941,CO,1755,N38268,158,161,135,-10,-7,PBI,EWR,1024,12,11,0,,0,0,0,0,0,0
2003,8,27,3,1549,1550,1709,1658,DL,563,N910DN,200,188,157,11,-1,DFW,SNA,1205,6,37,0,,0,0,0,0,0,0
2003,1,8,3,2123,2127,2202,2210,HP,447,N180AW,39,43,23,-8,-4,PHX,TUS,110,3,13,0,NA,0,NA,NA,NA,NA,NA
2003,9,9,2,2330,2330,2427,30,EV,4709,N869AS,117,120,-1345,-3,0,ATL,IAH,689,1446,16,0,,0,0,0,0,0,0
2003,8,12,2,1520,1520,1746,1750,WN,534,N624,86,90,72,-4,0,PHX,SLC,507,4,10,0,,0,0,0,0,0,0
2003,3,6,4,NA,1030,NA,1202,US,221,,NA,92,NA,NA,NA,BOS,PHL,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2003,2,16,7,1102,1105,1318,1320,NW,725,N322NB,196,195,183,-2,-3,BOS,MSP,1124,2,11,0,NA,0,NA,NA,NA,NA,NA
2003,5,18,7,840,849,1103,1130,MQ,4353,N816MQ,83,101,69,-27,-9,ORD,CHA,501,4,10,0,NA,0,NA,NA,NA,NA,NA
2003,7,24,4,1440,1447,1541,1555,MQ,3812,N825MQ,61,68,45,-14,-7,HOU,DFW,247,5,11,0,,0,0,0,0,0,0
2003,8,24,7,716,715,757,805,OO,6284,N233SW,41,50,27,-8,1,SAN,LAX,109,5,9,0,,0,0,0,0,0,0
2003,8,20,3,1243,1250,1634,1622,NW,632,N341NB,171,152,142,12,-7,MEM,LGA,963,8,21,0,,0,0,0,0,0,0
2003,6,17,2,732,734,934,937,AA,1668,N423AA,62,63,44,-3,-2,STL,SDF,254,6,12,0,,0,0,0,0,0,0
2003,10,20,1,1256,1300,1349,1400,OO,6592,N288SW,49,60,41,-11,0,SFO,FAT,158,2,10,0,,0,0,0,0,0,0
2003,5,29,4,920,800,1247,1115,XE,2945,N18120,147,135,133,92,80,DSM,EWR,1016,7,7,0,NA,0,NA,NA,NA,NA,NA
2003,8,1,5,1248,1300,1348,1400,MQ,4804,N700MQ,60,60,36,-12,-12,JFK,BOS,187,9,15,0,,0,0,0,0,0,0
2003,9,5,5,1322,1322,1555,1549,MQ,4062,N643MQ,93,87,65,6,0,ORD,BUF,473,4,24,0,,0,0,0,0,0,0
2003,5,3,6,1444,1445,1754,1810,XE,2421,N18101,130,145,115,-16,-1,STL,EWR,872,6,9,0,NA,0,NA,NA,NA,NA,NA
2003,4,14,1,1249,1107,1517,1359,AS,579,N791AS,148,172,127,78,102,SAN,SEA,1050,9,12,0,NA,0,NA,NA,NA,NA,NA
2003,7,8,2,815,815,1034,1035,WN,546,N654,79,80,67,-1,0,BNA,CLE,448,4,8,0,,0,0,0,0,0,0
2003,5,29,4,626,630,741,752,NW,1159,N755NW,75,82,70,-11,-4,VPS,MEM,369,1,4,0,NA,0,NA,NA,NA,NA,NA
2003,3,14,5,756,800,856,900,B6,280,N505JB,60,60,43,-4,-4,LGB,LAS,231,5,12,0,NA,0,NA,NA,NA,NA,NA
2003,3,19,3,1756,1800,1924,1922,US,1227,N560AU,88,82,71,2,-4,ORF,PIT,330,6,11,0,NA,0,NA,NA,NA,NA,NA
2003,10,18,6,2041,2039,2143,2145,MQ,3223,N830MQ,62,66,47,-2,2,LAX,SJC,308,4,11,0,,0,0,0,0,0,0
2003,3,9,7,1328,1330,1646,1640,CO,300,N14358,138,130,110,6,-2,IAH,IND,845,4,24,0,NA,0,NA,NA,NA,NA,NA
2003,2,13,4,921,925,1031,1033,CO,615,N17614,70,68,51,-2,-4,IAH,DFW,224,6,13,0,NA,0,NA,NA,NA,NA,NA
2003,1,3,5,653,655,807,810,B6,240,N527JB,74,75,56,-3,-2,LGB,OAK,353,6,12,0,NA,0,NA,NA,NA,NA,NA
2003,8,2,6,1330,1315,1355,1348,FL,157,N957AT,85,93,60,7,15,ATL,MSY,425,5,20,0,,0,0,0,0,0,0
2003,4,25,5,1117,1011,1327,1222,AS,200,N760AS,130,131,115,65,66,SEA,SFO,679,6,9,0,NA,0,NA,NA,NA,NA,NA
2003,3,25,2,1544,1530,1639,1640,DL,1759,N3737C,55,70,40,-1,14,LGA,DCA,214,5,10,0,NA,0,NA,NA,NA,NA,NA
2003,1,10,5,1333,1345,1441,1450,DH,6128,N424FJ,68,65,45,-9,-12,BGR,BOS,201,4,18,0,NA,0,NA,NA,NA,NA,NA
2003,6,30,1,1710,1600,1848,1730,EV,4869,N636AS,98,90,82,78,70,ATL,GNV,300,3,13,0,,0,0,70,8,0,0
2003,10,1,3,1854,1859,2010,2000,MQ,3010,N313MQ,76,61,47,10,-5,SBP,LAX,155,13,16,0,,0,0,0,0,0,0
2003,3,2,7,2124,2135,23,30,NW,958,N325US,119,115,89,-7,-11,MEM,MCO,683,10,20,0,NA,0,NA,NA,NA,NA,NA
2003,9,3,3,1915,1840,1947,1914,OO,3942,N464SW,92,94,176,33,35,SLC,SMF,532,5,10,0,,0,0,0,0,0,33
2003,11,30,7,1532,1535,1644,1635,US,1114,N512AU,72,60,46,9,-3,PHL,BDL,196,3,23,0,,0,0,0,0,0,0
2003,8,3,7,1335,1340,1521,1529,NW,1659,N8932E,166,169,135,-8,-5,RDU,MSP,981,16,15,0,,0,0,0,0,0,0
2003,10,15,3,1212,1216,1554,1600,AA,1680,N4XRAA,162,164,134,-6,-4,SLC,STL,1156,4,24,0,,0,0,0,0,0,0
2003,3,26,3,1945,1753,2126,1940,EV,4250,N835AS,101,107,81,106,112,PHF,ATL,508,12,8,0,NA,0,NA,NA,NA,NA,NA
2003,8,6,3,1028,1021,1139,1138,HP,647,N605AW,71,77,44,1,7,PHX,ONT,325,6,21,0,,0,0,0,0,0,0
2003,10,10,5,2130,2125,2233,2230,WN,1343,N369,63,65,47,3,5,BWI,BDL,283,3,13,0,,0,0,0,0,0,0
2003,7,9,3,1106,1100,1130,1119,MQ,4287,N627MQ,84,79,55,11,6,SDF,ORD,286,4,25,0,,0,0,0,0,0,0
2003,6,5,4,1914,1920,2018,2032,HP,639,N649AW,64,72,45,-14,-6,PHX,ONT,325,5,14,0,,0,0,0,0,0,0
2003,9,16,2,1336,1330,1540,1515,XE,2505,N14940,124,105,73,25,6,RDU,EWR,416,14,37,0,,0,0,0,25,0,0
2003,10,15,3,1540,1540,1652,1702,OO,6979,N956SW,72,82,152,-10,0,LAX,TUS,451,4,15,0,,0,0,0,0,0,0
2003,3,2,7,1255,1300,1533,1527,DL,1443,N903DL,158,147,136,6,-5,BOS,CVG,752,6,16,0,NA,0,NA,NA,NA,NA,NA
2003,2,16,7,715,715,840,845,WN,229,N321,85,90,73,-5,0,SAN,OAK,446,4,8,0,NA,0,NA,NA,NA,NA,NA
2003,12,29,1,1525,1525,1751,1805,OO,6881,N951SW,86,100,165,-14,0,DEN,SGF,637,5,15,0,,0,0,0,0,0,0
2003,9,23,2,640,640,737,745,OO,3772,N217SW,57,65,44,-8,0,JAC,SLC,205,3,10,0,,0,0,0,0,0,0
2003,9,9,2,730,730,825,829,OO,3907,N591SW,55,59,40,-4,0,AUS,DFW,190,7,8,0,,0,0,0,0,0,0
2003,11,28,5,845,845,924,934,DL,1949,N308WA,99,109,85,-10,0,SLC,SAN,626,3,11,0,,0,0,0,0,0,0
2003,11,15,6,1555,1555,1644,1650,WN,2032,N323,49,55,39,-6,0,ONT,LAS,197,3,7,0,,0,0,0,0,0,0
2003,1,21,2,1121,1122,1350,1320,NW,1483,N921RW,209,178,188,30,-1,MSP,MSO,1013,5,16,0,NA,0,NA,NA,NA,NA,NA
2003,10,17,5,1258,1250,1610,1620,WN,1961,N790,132,150,122,-10,8,MDW,TPA,997,3,7,0,,0,0,0,0,0,0
2003,11,17,1,2345,2330,2500,30,EV,4709,N839AS,135,120,-1328,30,15,ATL,IAH,689,1451,12,0,,0,0,0,15,0,15
2003,3,15,6,1641,1635,1810,1810,WN,1622,N511,89,95,77,0,6,SLC,PHX,507,4,8,0,NA,0,NA,NA,NA,NA,NA
